archetype_id,archetype_name,jurisdiction,regime,startYear,endYear,alignment
111,Cosmopolitan Nonconformist,Iraq,British Mandate/Monarchy,1918,1957,-1.444
111,Cosmopolitan Nonconformist,Iraq,Revolution/Baath,1958,1968,-1.967
111,Cosmopolitan Nonconformist,Iraq,Saddam Hussein,1969,2002,-2.803
111,Cosmopolitan Nonconformist,Iraq,US Occupation,2003,2010,-0.614
111,Cosmopolitan Nonconformist,Iraq,Maliki/ISIS,2011,2017,-2.181
111,Cosmopolitan Nonconformist,Iraq,Post-ISIS Iraq,2018,2026,-1.484
111,Cosmopolitan Nonconformist,Israel,Yishuv/Mandate,1920,1947,0.072
111,Cosmopolitan Nonconformist,Israel,Labor Zionism,1948,1977,-1.504
111,Cosmopolitan Nonconformist,Israel,Likud/Begin,1978,1992,-2.217
111,Cosmopolitan Nonconformist,Israel,Oslo/Peace Process,1993,2000,-1.423
111,Cosmopolitan Nonconformist,Israel,Netanyahu/Right Turn,2001,2026,-2.148
111,Cosmopolitan Nonconformist,Algeria,Ottoman/French Conquest,1789,1847,-2.531
111,Cosmopolitan Nonconformist,Algeria,French Algeria,1848,1953,-2.400
111,Cosmopolitan Nonconformist,Algeria,War of Independence,1954,1962,-0.118
111,Cosmopolitan Nonconformist,Algeria,FLN State,1963,1988,-1.993
111,Cosmopolitan Nonconformist,Algeria,Civil War/Bouteflika,1989,2026,-1.939
111,Cosmopolitan Nonconformist,Ethiopia,Zemene Mesafint/Tewodros,1789,1868,-2.512
111,Cosmopolitan Nonconformist,Ethiopia,Menelik/Imperial,1869,1935,-2.574
111,Cosmopolitan Nonconformist,Ethiopia,Italian Occupation/Haile Selassie,1936,1973,-2.574
111,Cosmopolitan Nonconformist,Ethiopia,Derg,1974,1991,-1.177
111,Cosmopolitan Nonconformist,Ethiopia,EPRDF,1991,2017,-1.095
111,Cosmopolitan Nonconformist,Ethiopia,Abiy Ahmed,2018,2026,-1.925
112,Engaged Cosmopolitan,United Kingdom,Stuart / Civil War / Commonwealth,1603,1688,0.091
112,Engaged Cosmopolitan,United Kingdom,Hanoverian / Glorious Revolution Settlement,1688,1788,0.265
112,Engaged Cosmopolitan,United Kingdom,Georgian Britain,1789,1819,0.084
112,Engaged Cosmopolitan,United Kingdom,Reform Era,1820,1848,1.127
112,Engaged Cosmopolitan,United Kingdom,Victorian Peak,1849,1874,0.728
112,Engaged Cosmopolitan,United Kingdom,Late Victorian/Edwardian,1875,1913,1.138
112,Engaged Cosmopolitan,United Kingdom,WWI & Lloyd George,1914,1922,0.956
112,Engaged Cosmopolitan,United Kingdom,Interwar,1923,1938,0.267
112,Engaged Cosmopolitan,United Kingdom,WWII Britain,1939,1945,0.588
112,Engaged Cosmopolitan,United Kingdom,Attlee/Consensus,1946,1964,1.787
112,Engaged Cosmopolitan,United Kingdom,Wilson/Heath,1965,1978,2.426
112,Engaged Cosmopolitan,United Kingdom,Thatcher Era,1979,1990,0.093
112,Engaged Cosmopolitan,United Kingdom,New Labour/Blair,1991,2009,1.704
112,Engaged Cosmopolitan,United Kingdom,Austerity/Brexit,2010,2026,0.874
112,Engaged Cosmopolitan,France,Ancien Régime,1776,1788,-0.499
112,Engaged Cosmopolitan,France,Ancien Regime remnant,1789,1791,-0.838
112,Engaged Cosmopolitan,France,French Revolution,1792,1799,0.055
112,Engaged Cosmopolitan,France,Napoleonic Empire,1800,1814,0.891
112,Engaged Cosmopolitan,France,Restoration,1815,1829,-0.883
112,Engaged Cosmopolitan,France,July Monarchy,1830,1847,0.396
112,Engaged Cosmopolitan,France,Second Republic,1848,1851,1.925
112,Engaged Cosmopolitan,France,Second Empire,1852,1870,1.034
112,Engaged Cosmopolitan,France,Third Republic Early,1871,1899,1.928
112,Engaged Cosmopolitan,France,Third Republic Late,1900,1939,1.464
112,Engaged Cosmopolitan,France,Vichy France,1940,1944,-1.815
112,Engaged Cosmopolitan,France,Provisional Government / Liberation,1945,1945,1.592
112,Engaged Cosmopolitan,France,Fourth Republic,1946,1957,1.210
112,Engaged Cosmopolitan,France,Fifth Republic Gaullist,1958,1980,1.039
112,Engaged Cosmopolitan,France,Fifth Republic Modern,1981,2026,2.096
112,Engaged Cosmopolitan,Germany/Prussia,Frederickian Prussia,1776,1788,0.290
112,Engaged Cosmopolitan,Germany/Prussia,Prussian Reform Era,1789,1814,-0.215
112,Engaged Cosmopolitan,Germany/Prussia,German Confederation,1815,1847,-0.876
112,Engaged Cosmopolitan,Germany/Prussia,1848 Revolution,1848,1849,1.351
112,Engaged Cosmopolitan,Germany/Prussia,Bismarck Era,1850,1890,0.081
112,Engaged Cosmopolitan,Germany/Prussia,Wilhelmine,1891,1913,0.451
112,Engaged Cosmopolitan,Germany/Prussia,WWI Germany,1914,1918,-1.202
112,Engaged Cosmopolitan,Germany/Prussia,Weimar Republic,1919,1932,1.322
112,Engaged Cosmopolitan,Germany/Prussia,Nazi Germany,1933,1945,-1.712
112,Engaged Cosmopolitan,Germany/Prussia,Occupied Germany,1945,1948,1.629
112,Engaged Cosmopolitan,Germany/Prussia,West Germany/Bonn Republic,1949,1989,0.415
112,Engaged Cosmopolitan,Germany/Prussia,East Germany/DDR,1949,1989,-0.096
112,Engaged Cosmopolitan,Germany/Prussia,Reunified Germany,1990,2026,0.790
112,Engaged Cosmopolitan,Russia/USSR,Tsarist Russia Late Catherine/Alexander I,1789,1825,-1.046
112,Engaged Cosmopolitan,Russia/USSR,Nicholas I,1826,1855,-1.446
112,Engaged Cosmopolitan,Russia/USSR,Great Reforms,1856,1881,0.670
112,Engaged Cosmopolitan,Russia/USSR,Reaction/Late Tsarist,1882,1904,-1.275
112,Engaged Cosmopolitan,Russia/USSR,Revolution Era,1905,1917,0.476
112,Engaged Cosmopolitan,Russia/USSR,Soviet Early/Lenin,1918,1928,0.216
112,Engaged Cosmopolitan,Russia/USSR,Stalin,1929,1953,-1.202
112,Engaged Cosmopolitan,Russia/USSR,Khrushchev Thaw,1954,1964,0.956
112,Engaged Cosmopolitan,Russia/USSR,Brezhnev Stagnation,1965,1984,1.279
112,Engaged Cosmopolitan,Russia/USSR,Gorbachev/Collapse,1985,1991,1.185
112,Engaged Cosmopolitan,Russia/USSR,Yeltsin,1992,1999,0.306
112,Engaged Cosmopolitan,Russia/USSR,Putin Era,2000,2026,-0.643
112,Engaged Cosmopolitan,Spain,Bourbon Reform Spain (Carlos III),1776,1788,-0.438
112,Engaged Cosmopolitan,Spain,Bourbon Spain/Napoleonic,1789,1813,-0.920
112,Engaged Cosmopolitan,Spain,Liberal-Absolutist struggle,1814,1833,-0.920
112,Engaged Cosmopolitan,Spain,Isabella/Moderate Monarchy,1834,1868,0.899
112,Engaged Cosmopolitan,Spain,Sexenio/Restoration,1869,1897,0.879
112,Engaged Cosmopolitan,Spain,Crisis/Primo,1898,1930,0.393
112,Engaged Cosmopolitan,Spain,Second Republic,1931,1936,1.677
112,Engaged Cosmopolitan,Spain,Civil War/Franco,1936,1959,-0.785
112,Engaged Cosmopolitan,Spain,Late Franco,1960,1975,0.134
112,Engaged Cosmopolitan,Spain,Transition,1976,1982,0.727
112,Engaged Cosmopolitan,Spain,PSOE/PP Democracy,1983,2007,2.096
112,Engaged Cosmopolitan,Spain,Crisis Spain,2008,2026,1.832
112,Engaged Cosmopolitan,Italy,Italian States/Napoleonic,1789,1814,0.956
112,Engaged Cosmopolitan,Italy,Restoration/Risorgimento,1815,1860,2.214
112,Engaged Cosmopolitan,Italy,Liberal Italy,1861,1913,0.956
112,Engaged Cosmopolitan,Italy,WWI Italy/Crisis,1914,1921,0.116
112,Engaged Cosmopolitan,Italy,Fascist Italy,1922,1943,-1.004
112,Engaged Cosmopolitan,Italy,Post-war Republic,1946,1968,0.599
112,Engaged Cosmopolitan,Italy,Years of Lead,1969,1983,1.417
112,Engaged Cosmopolitan,Italy,Craxi/First Republic End,1984,1993,1.279
112,Engaged Cosmopolitan,Italy,Second Republic,1994,2012,1.722
112,Engaged Cosmopolitan,Italy,Populist Italy,2013,2026,0.879
112,Engaged Cosmopolitan,Austria/Austria-Hungary,Josephine Habsburg Monarchy,1776,1788,1.404
112,Engaged Cosmopolitan,Austria/Austria-Hungary,Habsburg Enlightened Absolutism,1789,1814,0.451
112,Engaged Cosmopolitan,Austria/Austria-Hungary,Metternich System,1815,1847,-1.413
112,Engaged Cosmopolitan,Austria/Austria-Hungary,1848/Neo-Absolutism,1848,1866,0.016
112,Engaged Cosmopolitan,Austria/Austria-Hungary,Austria-Hungary Dual Monarchy,1867,1913,0.670
112,Engaged Cosmopolitan,Austria/Austria-Hungary,WWI/Collapse,1914,1918,-0.490
112,Engaged Cosmopolitan,Austria/Austria-Hungary,First Republic,1919,1933,1.123
112,Engaged Cosmopolitan,Austria/Austria-Hungary,Austrofascism/Anschluss,1934,1945,-1.815
112,Engaged Cosmopolitan,Austria/Austria-Hungary,Second Republic Consensus,1945,1986,0.560
112,Engaged Cosmopolitan,Austria/Austria-Hungary,Modern Austria,1987,2026,1.787
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Post-Küçük Kaynarca Ottoman Empire,1776,1788,0.639
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Late Ottoman,1789,1807,0.169
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Tanzimat,1808,1876,1.127
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Hamidian Era,1877,1907,-0.384
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Young Turks/WWI,1908,1918,-0.876
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Kemalist Republic,1919,1937,1.553
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Multi-party Turkey,1938,1959,1.034
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Coup/Instability Era,1960,1979,0.451
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Ozal/Secular Republic,1980,2001,1.112
112,Engaged Cosmopolitan,Ottoman Empire/Turkey,Erdogan Era,2002,2026,-0.329
112,Engaged Cosmopolitan,Poland,Late Polish-Lithuanian Commonwealth,1776,1788,0.014
112,Engaged Cosmopolitan,Poland,Partition Era,1789,1830,0.573
112,Engaged Cosmopolitan,Poland,November/January Uprisings,1831,1863,0.232
112,Engaged Cosmopolitan,Poland,Organic Work/Positivism,1864,1913,0.816
112,Engaged Cosmopolitan,Poland,Second Republic,1918,1926,1.510
112,Engaged Cosmopolitan,Poland,Sanacja/Pilsudski,1926,1939,0.511
112,Engaged Cosmopolitan,Poland,WWII/Occupation,1939,1944,-1.790
112,Engaged Cosmopolitan,Poland,Stalinist Poland,1945,1956,-0.096
112,Engaged Cosmopolitan,Poland,Gomulka/Gierek,1957,1980,1.364
112,Engaged Cosmopolitan,Poland,Solidarity/Transition,1981,1997,1.377
112,Engaged Cosmopolitan,Poland,PiS Poland,1998,2026,1.124
112,Engaged Cosmopolitan,Netherlands,Dutch Republic in Crisis,1776,1788,0.265
112,Engaged Cosmopolitan,Netherlands,Batavian/French Period,1789,1813,2.319
112,Engaged Cosmopolitan,Netherlands,United Kingdom of Netherlands,1814,1830,1.127
112,Engaged Cosmopolitan,Netherlands,Liberal Era,1831,1887,0.265
112,Engaged Cosmopolitan,Netherlands,Pillarization,1888,1939,0.077
112,Engaged Cosmopolitan,Netherlands,WWII Occupation,1940,1945,-1.790
112,Engaged Cosmopolitan,Netherlands,Reconstruction/Consensus,1946,1965,0.487
112,Engaged Cosmopolitan,Netherlands,Cultural Revolution/Progressive,1966,2001,0.741
112,Engaged Cosmopolitan,Netherlands,Populist Turn,2002,2026,0.968
112,Engaged Cosmopolitan,Sweden,Gustavian Sweden,1776,1788,1.390
112,Engaged Cosmopolitan,Sweden,Gustavian/Bernadotte Early,1789,1865,0.956
112,Engaged Cosmopolitan,Sweden,Liberal Reform Era,1866,1913,1.404
112,Engaged Cosmopolitan,Sweden,Social Democratic Rise,1914,1945,1.787
112,Engaged Cosmopolitan,Sweden,Folkhem Peak,1946,1975,-0.169
112,Engaged Cosmopolitan,Sweden,Neoliberal Turn,1976,2005,0.790
112,Engaged Cosmopolitan,Sweden,Immigration Debate,2006,2026,1.644
112,Engaged Cosmopolitan,Portugal,Late Pombaline / Maria I Portugal,1776,1788,-0.166
112,Engaged Cosmopolitan,Portugal,Late Monarchy,1789,1807,-0.224
112,Engaged Cosmopolitan,Portugal,Brazilian Exile/Liberalism,1808,1833,0.623
112,Engaged Cosmopolitan,Portugal,Constitutional Monarchy,1834,1909,0.599
112,Engaged Cosmopolitan,Portugal,First Republic,1910,1925,1.512
112,Engaged Cosmopolitan,Portugal,Estado Novo/Salazar,1926,1968,-0.593
112,Engaged Cosmopolitan,Portugal,Caetano/Revolution,1969,1976,1.364
112,Engaged Cosmopolitan,Portugal,Democratic Consolidation,1977,2007,2.096
112,Engaged Cosmopolitan,Portugal,Austerity Portugal,2008,2026,1.928
112,Engaged Cosmopolitan,Greece,Ottoman Rule/Independence,1789,1832,0.635
112,Engaged Cosmopolitan,Greece,Othonian/Early Kingdom,1833,1862,0.899
112,Engaged Cosmopolitan,Greece,Trikoupis/Deliyannis,1863,1909,1.034
112,Engaged Cosmopolitan,Greece,Venizelos/National Schism,1910,1935,0.726
112,Engaged Cosmopolitan,Greece,Metaxas/WWII/Civil War,1936,1949,-0.920
112,Engaged Cosmopolitan,Greece,Cold War Greece,1950,1966,0.519
112,Engaged Cosmopolitan,Greece,Junta,1967,1974,-0.785
112,Engaged Cosmopolitan,Greece,Metapolitefsi,1975,2008,1.464
112,Engaged Cosmopolitan,Greece,Crisis Greece,2009,2026,0.831
112,Engaged Cosmopolitan,Belgium,Revolution/Independence,1830,1847,1.208
112,Engaged Cosmopolitan,Belgium,Liberal/Catholic Rivalry,1848,1913,1.047
112,Engaged Cosmopolitan,Belgium,WWI/Interwar,1914,1939,1.338
112,Engaged Cosmopolitan,Belgium,WWII/Reconstruction,1940,1957,1.430
112,Engaged Cosmopolitan,Belgium,Linguistic Federalization,1958,1992,0.655
112,Engaged Cosmopolitan,Belgium,Federal Belgium,1993,2010,0.585
112,Engaged Cosmopolitan,Belgium,Modern Belgium,2011,2026,1.832
112,Engaged Cosmopolitan,Switzerland,Old Swiss Confederacy,1776,1788,1.314
112,Engaged Cosmopolitan,Switzerland,Helvetic/Mediation,1789,1847,1.450
112,Engaged Cosmopolitan,Switzerland,Federal State,1848,1913,0.142
112,Engaged Cosmopolitan,Switzerland,Interwar/WWII,1914,1945,-0.058
112,Engaged Cosmopolitan,Switzerland,Magic Formula Era,1946,1990,0.014
112,Engaged Cosmopolitan,Switzerland,SVP Rise,1991,2010,-0.058
112,Engaged Cosmopolitan,Switzerland,Modern Switzerland,2011,2026,0.549
112,Engaged Cosmopolitan,Romania,Phanariot/Early Principalities,1789,1829,-0.838
112,Engaged Cosmopolitan,Romania,Organic Statutes/Union,1830,1866,0.956
112,Engaged Cosmopolitan,Romania,Romanian Kingdom,1867,1913,0.016
112,Engaged Cosmopolitan,Romania,Greater Romania,1914,1937,0.899
112,Engaged Cosmopolitan,Romania,Royal Dictatorship/WWII,1938,1944,-1.815
112,Engaged Cosmopolitan,Romania,Communist Romania,1945,1964,-0.096
112,Engaged Cosmopolitan,Romania,Ceausescu,1965,1989,-0.962
112,Engaged Cosmopolitan,Romania,Post-Communist Romania,1990,2026,1.872
112,Engaged Cosmopolitan,Hungary,Habsburg Hungary under Joseph II,1776,1788,1.211
112,Engaged Cosmopolitan,Hungary,Habsburg Hungary,1789,1847,1.034
112,Engaged Cosmopolitan,Hungary,1848/Compromise,1848,1867,0.956
112,Engaged Cosmopolitan,Hungary,Dual Monarchy,1868,1918,0.956
112,Engaged Cosmopolitan,Hungary,Horthy Era,1920,1944,-0.601
112,Engaged Cosmopolitan,Hungary,Stalinist Hungary,1945,1956,-0.096
112,Engaged Cosmopolitan,Hungary,Kadar Era,1957,1989,1.279
112,Engaged Cosmopolitan,Hungary,Post-Communist/Liberal,1990,2009,1.737
112,Engaged Cosmopolitan,Hungary,Orban's Hungary,2010,2026,-1.275
112,Engaged Cosmopolitan,Czech/Czechoslovakia,Habsburg Bohemia,1789,1867,1.034
112,Engaged Cosmopolitan,Czech/Czechoslovakia,Austria-Hungary/Czech Politics,1868,1918,1.553
112,Engaged Cosmopolitan,Czech/Czechoslovakia,First Republic,1918,1938,1.106
112,Engaged Cosmopolitan,Czech/Czechoslovakia,Munich/Protectorate,1938,1945,-1.790
112,Engaged Cosmopolitan,Czech/Czechoslovakia,Communist Czechoslovakia,1948,1967,-0.096
112,Engaged Cosmopolitan,Czech/Czechoslovakia,Prague Spring/Normalization,1968,1989,0.879
112,Engaged Cosmopolitan,Czech/Czechoslovakia,Velvet Transition / Federal Republic,1990,1992,1.592
112,Engaged Cosmopolitan,Czech/Czechoslovakia,Czech Republic,1993,2026,1.314
112,Engaged Cosmopolitan,USA,Federalist Era,1789,1800,0.307
112,Engaged Cosmopolitan,USA,Jeffersonian,1801,1823,1.377
112,Engaged Cosmopolitan,USA,Jacksonian Democracy,1824,1849,0.519
112,Engaged Cosmopolitan,USA,Sectional Crisis,1850,1860,0.169
112,Engaged Cosmopolitan,USA,Civil War/Reconstruction,1861,1876,0.834
112,Engaged Cosmopolitan,USA,Gilded Age,1877,1895,0.257
112,Engaged Cosmopolitan,USA,Progressive Era,1896,1919,1.832
112,Engaged Cosmopolitan,USA,Roaring Twenties/Normalcy,1920,1932,0.730
112,Engaged Cosmopolitan,USA,New Deal/WWII,1933,1952,2.111
112,Engaged Cosmopolitan,USA,Cold War Consensus,1953,1968,1.737
112,Engaged Cosmopolitan,USA,Crisis/Realignment,1969,1980,1.195
112,Engaged Cosmopolitan,USA,Reagan-Clinton,1981,2007,1.377
112,Engaged Cosmopolitan,USA,Polarization Era,2008,2026,0.709
112,Engaged Cosmopolitan,Mexico,Bourbon Viceroyalty of New Spain,1776,1788,-0.446
112,Engaged Cosmopolitan,Mexico,Late Colonial/Independence,1789,1821,0.659
112,Engaged Cosmopolitan,Mexico,First Empire/Early Republic,1822,1854,0.048
112,Engaged Cosmopolitan,Mexico,La Reforma,1855,1876,1.579
112,Engaged Cosmopolitan,Mexico,Porfiriato,1877,1910,0.385
112,Engaged Cosmopolitan,Mexico,Revolution,1911,1920,0.255
112,Engaged Cosmopolitan,Mexico,Revolutionary State,1921,1940,2.011
112,Engaged Cosmopolitan,Mexico,PRI Hegemony/Miracle,1941,1968,1.114
112,Engaged Cosmopolitan,Mexico,PRI Crisis,1969,1988,0.519
112,Engaged Cosmopolitan,Mexico,Democratization,1989,2012,1.579
112,Engaged Cosmopolitan,Mexico,AMLO/Morena,2013,2026,1.198
112,Engaged Cosmopolitan,Brazil,Late Pombaline Brazil,1776,1788,-0.446
112,Engaged Cosmopolitan,Brazil,Colonial/Portuguese Court,1789,1821,-0.392
112,Engaged Cosmopolitan,Brazil,Empire,1822,1889,0.730
112,Engaged Cosmopolitan,Brazil,Old Republic,1889,1930,-0.106
112,Engaged Cosmopolitan,Brazil,Vargas Era,1930,1945,0.670
112,Engaged Cosmopolitan,Brazil,Democratic Experiment,1946,1963,2.111
112,Engaged Cosmopolitan,Brazil,Military Dictatorship,1964,1984,-0.215
112,Engaged Cosmopolitan,Brazil,Redemocratization,1985,2002,1.850
112,Engaged Cosmopolitan,Brazil,Lula/PT Era,2003,2015,2.426
112,Engaged Cosmopolitan,Brazil,Bolsonaro/Crisis,2016,2026,-0.920
112,Engaged Cosmopolitan,Argentina,Viceroyalty of Río de la Plata,1776,1788,1.039
112,Engaged Cosmopolitan,Argentina,Independence/Rivadavia,1810,1829,1.913
112,Engaged Cosmopolitan,Argentina,Rosas,1830,1852,-0.691
112,Engaged Cosmopolitan,Argentina,Liberal Republic,1853,1915,1.497
112,Engaged Cosmopolitan,Argentina,Radical/Conservative,1916,1942,1.663
112,Engaged Cosmopolitan,Argentina,Peronist Era,1943,1955,0.742
112,Engaged Cosmopolitan,Argentina,Instability/Coups,1956,1972,-0.166
112,Engaged Cosmopolitan,Argentina,Dirty War,1973,1983,-1.346
112,Engaged Cosmopolitan,Argentina,Democratic Restoration,1984,2001,1.430
112,Engaged Cosmopolitan,Argentina,Kirchnerismo/Crisis,2002,2026,1.771
112,Engaged Cosmopolitan,Canada,British North America (Quebec Act era),1776,1788,0.359
112,Engaged Cosmopolitan,Canada,British North America,1789,1866,1.047
112,Engaged Cosmopolitan,Canada,Confederation/Macdonald,1867,1895,0.205
112,Engaged Cosmopolitan,Canada,Laurier/Early 20th,1896,1929,1.404
112,Engaged Cosmopolitan,Canada,Depression/War/Postwar,1930,1956,1.464
112,Engaged Cosmopolitan,Canada,Quiet Revolution/Trudeau Sr.,1957,1983,0.700
112,Engaged Cosmopolitan,Canada,Mulroney/Chretien,1984,2005,0.857
112,Engaged Cosmopolitan,Canada,Modern Canada,2006,2026,1.787
112,Engaged Cosmopolitan,Colombia,Viceroyalty of New Granada,1776,1788,-0.106
112,Engaged Cosmopolitan,Colombia,Gran Colombia/Independence,1810,1830,1.722
112,Engaged Cosmopolitan,Colombia,Conservative Hegemony,1831,1885,-0.392
112,Engaged Cosmopolitan,Colombia,Regeneration/Thousand Days,1886,1929,0.064
112,Engaged Cosmopolitan,Colombia,Liberal Republic/La Violencia,1930,1957,-0.096
112,Engaged Cosmopolitan,Colombia,National Front,1958,1973,0.406
112,Engaged Cosmopolitan,Colombia,Drug War/Constitution,1974,2002,0.968
112,Engaged Cosmopolitan,Colombia,Uribe/Santos/Peace,2003,2026,2.079
112,Engaged Cosmopolitan,Chile,Independence/O'Higgins,1810,1830,1.114
112,Engaged Cosmopolitan,Chile,Conservative Republic,1831,1860,-0.329
112,Engaged Cosmopolitan,Chile,Liberal Republic,1861,1924,1.047
112,Engaged Cosmopolitan,Chile,Social Question,1925,1958,1.913
112,Engaged Cosmopolitan,Chile,Christian Democracy/Left,1959,1972,1.579
112,Engaged Cosmopolitan,Chile,Pinochet,1973,1989,-1.311
112,Engaged Cosmopolitan,Chile,Concertacion,1990,2009,0.790
112,Engaged Cosmopolitan,Chile,Estallido/Boric,2010,2026,1.925
112,Engaged Cosmopolitan,Cuba,Spanish Colony,1789,1897,-1.275
112,Engaged Cosmopolitan,Cuba,US Intervention/Platt,1898,1932,-0.045
112,Engaged Cosmopolitan,Cuba,Batista/Republic,1933,1958,-0.045
112,Engaged Cosmopolitan,Cuba,Revolutionary Cuba,1959,1975,0.530
112,Engaged Cosmopolitan,Cuba,Late Castro/Special Period,1976,2006,1.123
112,Engaged Cosmopolitan,Cuba,Post-Castro,2007,2026,0.635
112,Engaged Cosmopolitan,Peru,Viceroyalty of Peru after Túpac Amaru II,1776,1788,-0.601
112,Engaged Cosmopolitan,Peru,Colonial/Independence,1789,1824,-0.831
112,Engaged Cosmopolitan,Peru,Caudillo Era,1825,1878,-0.045
112,Engaged Cosmopolitan,Peru,Aristocratic Republic,1879,1919,-0.045
112,Engaged Cosmopolitan,Peru,Leguia/APRA,1920,1967,0.968
112,Engaged Cosmopolitan,Peru,Velasco/Military,1968,1979,1.127
112,Engaged Cosmopolitan,Peru,Democracy/Fujimori,1980,2000,0.010
112,Engaged Cosmopolitan,Peru,Post-Fujimori,2001,2026,1.112
112,Engaged Cosmopolitan,Venezuela,Captaincy General of Venezuela,1776,1788,-0.446
112,Engaged Cosmopolitan,Venezuela,Independence/Gran Colombia,1810,1830,1.816
112,Engaged Cosmopolitan,Venezuela,Caudillo Era,1831,1908,-0.490
112,Engaged Cosmopolitan,Venezuela,Gomez/Oil State,1909,1957,-0.329
112,Engaged Cosmopolitan,Venezuela,Punto Fijo Democracy,1958,1988,1.066
112,Engaged Cosmopolitan,Venezuela,Crisis/Caracazo,1989,1998,0.764
112,Engaged Cosmopolitan,Venezuela,Chavez,1999,2012,0.775
112,Engaged Cosmopolitan,Venezuela,Maduro,2013,2026,-0.096
112,Engaged Cosmopolitan,China,Late Qing/Pre-Opium,1789,1839,0.134
112,Engaged Cosmopolitan,China,Opium Wars/Taiping,1840,1864,-0.329
112,Engaged Cosmopolitan,China,Self-Strengthening/Reform,1865,1911,0.699
112,Engaged Cosmopolitan,China,Republic/Warlords,1912,1927,0.455
112,Engaged Cosmopolitan,China,Nanjing Decade/War,1928,1948,-0.156
112,Engaged Cosmopolitan,China,Mao Early,1949,1957,-0.490
112,Engaged Cosmopolitan,China,Mao Radical,1958,1976,-0.831
112,Engaged Cosmopolitan,China,Deng Reform,1977,1989,1.114
112,Engaged Cosmopolitan,China,Jiang/Hu Technocratic,1990,2012,0.956
112,Engaged Cosmopolitan,China,Xi Jinping,2013,2026,0.025
112,Engaged Cosmopolitan,Japan,Early Tokugawa / Sakoku Consolidation,1603,1716,-1.962
112,Engaged Cosmopolitan,Japan,Mid-Tokugawa / Kyoho Reforms,1716,1775,-1.695
112,Engaged Cosmopolitan,Japan,Late Tokugawa Shogunate (Tanuma–Kansei),1776,1788,-0.643
112,Engaged Cosmopolitan,Japan,Late Tokugawa,1789,1853,0.025
112,Engaged Cosmopolitan,Japan,Bakumatsu/Restoration,1854,1877,0.588
112,Engaged Cosmopolitan,Japan,Meiji,1878,1912,1.314
112,Engaged Cosmopolitan,Japan,Taishō Democracy,1913,1930,1.377
112,Engaged Cosmopolitan,Japan,Militarist Japan,1931,1945,-0.831
112,Engaged Cosmopolitan,Japan,Occupation/Recovery,1946,1959,1.737
112,Engaged Cosmopolitan,Japan,High Growth,1960,1989,0.371
112,Engaged Cosmopolitan,Japan,Lost Decades,1990,2011,0.576
112,Engaged Cosmopolitan,Japan,Abe/Modern Japan,2012,2026,0.359
112,Engaged Cosmopolitan,India,Aurangzeb / Orthodox Turn,1658,1707,-1.233
112,Engaged Cosmopolitan,India,Late Mughal / Early Company India,1776,1788,-0.224
112,Engaged Cosmopolitan,India,Late Mughal/EIC,1789,1857,0.393
112,Engaged Cosmopolitan,India,British Raj,1858,1919,-0.384
112,Engaged Cosmopolitan,India,Nationalist Movement,1920,1946,1.417
112,Engaged Cosmopolitan,India,Nehruvian India,1947,1964,1.553
112,Engaged Cosmopolitan,India,Congress Dominance,1965,1976,1.816
112,Engaged Cosmopolitan,India,Coalition Era,1977,1998,1.913
112,Engaged Cosmopolitan,India,BJP/Shining India,1999,2013,1.124
112,Engaged Cosmopolitan,India,Modi Era,2014,2026,0.073
112,Engaged Cosmopolitan,Korea,Joseon under King Jeongjo,1776,1788,-0.215
112,Engaged Cosmopolitan,Korea,Joseon Late,1789,1875,-0.035
112,Engaged Cosmopolitan,Korea,Opening/Colonial,1876,1945,-1.311
112,Engaged Cosmopolitan,South Korea,Korean War/Division,1946,1960,-0.156
112,Engaged Cosmopolitan,South Korea,Park/Military,1961,1979,0.396
112,Engaged Cosmopolitan,South Korea,Transition,1980,1992,1.195
112,Engaged Cosmopolitan,South Korea,Democratic Consolidation,1993,2007,1.787
112,Engaged Cosmopolitan,South Korea,Polarized Democracy,2008,2026,1.553
112,Engaged Cosmopolitan,Indonesia,Dutch East Indies,1789,1941,-1.380
112,Engaged Cosmopolitan,Indonesia,Japanese Occupation/Revolution,1942,1949,0.775
112,Engaged Cosmopolitan,Indonesia,Guided Democracy/Sukarno,1950,1965,1.836
112,Engaged Cosmopolitan,Indonesia,New Order/Suharto,1966,1998,0.116
112,Engaged Cosmopolitan,Indonesia,Reformasi,1999,2013,1.644
112,Engaged Cosmopolitan,Indonesia,Jokowi/Modern,2014,2026,1.629
112,Engaged Cosmopolitan,Philippines,Spanish Philippines,1789,1898,-0.215
112,Engaged Cosmopolitan,Philippines,American Period,1899,1945,1.579
112,Engaged Cosmopolitan,Philippines,Independence/Democratic,1946,1971,1.816
112,Engaged Cosmopolitan,Philippines,Marcos,1972,1985,-0.593
112,Engaged Cosmopolitan,Philippines,People Power/Democracy,1986,2015,1.592
